Frequency (Hz)	Level (dB)
15116.308594	-105.394409
15137.841797	-105.468208
15159.375000	-105.859741
15180.908203	-105.941978
15202.441406	-106.065254
15223.974609	-106.788704
15245.507812	-106.565269
15267.041016	-108.785393
15288.574219	-110.099388
15310.107422	-108.974998
15331.640625	-108.022743
15353.173828	-107.419304
15374.707031	-108.606277
15396.240234	-108.816467
15417.773438	-107.068680
15439.306641	-106.275681
15460.839844	-106.402336
15482.373047	-109.029861
15503.906250	-109.095116
15525.439453	-110.865601
15546.972656	-109.562851
15568.505859	-106.962753
15590.039062	-107.232780
15611.572266	-106.282280
15633.105469	-107.687721
15654.638672	-109.170181
15676.171875	-108.728935
15697.705078	-108.452873
15719.238281	-111.859818
15740.771484	-111.531883
15762.304688	-110.098122
15783.837891	-109.966095
15805.371094	-110.018433
15826.904297	-110.631996
15848.437500	-112.920578
15869.970703	-118.958344
15891.503906	-123.070023
15913.037109	-123.290833
15934.570312	-123.324074
15956.103516	-123.273979
15977.636719	-123.804832
15999.169922	-123.670731
16020.703125	-124.451950
16042.236328	-123.361954
16063.769531	-123.051521
16085.302734	-122.914162
16106.835938	-123.076103
16128.369141	-123.094048
16149.902344	-123.959938
16171.435547	-123.105804
16192.968750	-122.891403
16214.501953	-123.174881
16236.035156	-123.030701
16257.568359	-123.995056
16279.101562	-124.428734
16300.634766	-124.447342
16322.167969	-124.280487
16343.701172	-123.279900
16365.234375	-123.667824
16386.767578	-123.761429
16408.300781	-123.632744
16429.833984	-123.452263
16451.367188	-123.397270
16472.900391	-123.579834
16494.433594	-123.624168
16515.966797	-122.756569
16537.500000	-123.359047
16559.033203	-123.702248
16580.566406	-122.909927
16602.099609	-123.136497
16623.632812	-124.276566
16645.166016	-124.200424
16666.699219	-123.443268
16688.232422	-123.957291
16709.765625	-124.115211
16731.298828	-123.479561
16752.832031	-122.638542
16774.365234	-122.811661
16795.898438	-123.218834
16817.431641	-122.832726
16838.964844	-122.694916
16860.498047	-122.887909
16882.031250	-123.019493
16903.564453	-124.674484
16925.097656	-125.289383
16946.630859	-123.941422
16968.164062	-123.773773
16989.697266	-124.334572
17011.230469	-125.333557
