Frequency (Hz)	Level (dB)
11714.062500	-89.957932
11735.595703	-89.158974
11757.128906	-90.421036
11778.662109	-94.652267
11800.195312	-95.545631
11821.728516	-89.182541
11843.261719	-87.665306
11864.794922	-92.645905
11886.328125	-95.406715
11907.861328	-94.495354
11929.394531	-96.548531
11950.927734	-92.587135
11972.460938	-90.961601
11993.994141	-87.949196
12015.527344	-90.850510
12037.060547	-93.091469
12058.593750	-88.854507
12080.126953	-85.851181
12101.660156	-88.786430
12123.193359	-86.885254
12144.726562	-87.074974
12166.259766	-88.761536
12187.792969	-85.485031
12209.326172	-87.641922
12230.859375	-90.938637
12252.392578	-92.483276
12273.925781	-90.400459
12295.458984	-88.981682
12316.992188	-89.014633
12338.525391	-93.615852
12360.058594	-99.253159
12381.591797	-99.288132
12403.125000	-100.633789
12424.658203	-102.121902
12446.191406	-103.958122
12467.724609	-102.322258
12489.257812	-101.634750
12510.791016	-102.617508
12532.324219	-104.804085
12553.857422	-105.583405
12575.390625	-104.732155
12596.923828	-105.097221
12618.457031	-107.866341
12639.990234	-110.795349
12661.523438	-111.244858
12683.056641	-109.975693
12704.589844	-111.788177
12726.123047	-112.383369
12747.656250	-112.993065
12769.189453	-112.389755
12790.722656	-113.075256
12812.255859	-112.857803
12833.789062	-113.922623
12855.322266	-114.621742
12876.855469	-113.783501
12898.388672	-112.970520
12919.921875	-112.989075
12941.455078	-116.433891
12962.988281	-116.472351
12984.521484	-117.237686
13006.054688	-120.091202
13027.587891	-120.785484
13049.121094	-120.733711
13070.654297	-119.918335
13092.187500	-119.411705
13113.720703	-119.236565
13135.253906	-119.665337
13156.787109	-120.073318
13178.320312	-120.082336
13199.853516	-119.803513
13221.386719	-118.977097
13242.919922	-116.814255
13264.453125	-116.652855
13285.986328	-117.716759
13307.519531	-117.104156
13329.052734	-112.878479
13350.585938	-112.122246
13372.119141	-114.460419
13393.652344	-116.337776
13415.185547	-118.630714
13436.718750	-113.542686
13458.251953	-107.793938
13479.785156	-106.132309
13501.318359	-105.898689
13522.851562	-106.788635
13544.384766	-107.836334
13565.917969	-103.442535
13587.451172	-102.017570
13608.984375	-95.766693
13630.517578	-95.216461
13652.050781	-97.305122
13673.583984	-98.626495
13695.117188	-101.182785
13716.650391	-99.503967
13738.183594	-98.402214
13759.716797	-97.184525
13781.250000	-96.848053
13802.783203	-99.302162
13824.316406	-97.448990
13845.849609	-97.335701
13867.382812	-99.011475
13888.916016	-98.146065
13910.449219	-95.695908
13931.982422	-94.710487
13953.515625	-98.109726
13975.048828	-97.924309
13996.582031	-100.810570
14018.115234	-97.233444
14039.648438	-96.140533
